,portfolio_value_total,portfolio_value,leverage,leverage_total,cash_weight_percentage,cash_weight_percentage_total,unrealized_pnl_percentage,unrealized_pnl_percentage_total,timestamp
5750,72445.77695889302,72445.77695889302,0.0,0.0,100.0,100.0,0.0,0.0,752684400.0
5751,72445.77695889302,72445.77695889302,0.0,0.0,100.0,100.0,0.0,0.0,752770800.0
5752,72445.77695889302,72445.77695889302,0.0,0.0,100.0,100.0,0.0,0.0,752857200.0
5753,73072.5135691558,73072.5135691558,0.9999999997843811,0.9999999997843811,2.1561885610310583e-08,2.1561885610310583e-08,0.8576913255756904,0.8576913255756904,752943600.0
5754,73305.89207065599,73305.89207065599,0.9999999997850678,0.9999999997850678,2.1493218316237517e-08,2.1493218316237517e-08,1.173323299761417,1.173323299761417,753030000.0
5755,73337.89028959323,73337.89028959323,0.9999999997851614,0.9999999997851614,2.1483859136139927e-08,2.1483859136139927e-08,1.2164425881048115,1.2164425881048115,753289200.0
5756,72691.38956671816,72691.38956671816,0.9999999997832508,0.9999999997832508,2.167491741644767e-08,2.167491741644767e-08,0.33788404553708035,0.33788404553708035,753375600.0
5757,72619.86886626827,72619.86886626827,0.9999999997830374,0.9999999997830374,2.1696255902980965e-08,2.1696255902980965e-08,0.2397304072468648,0.2397304072468648,753462000.0
5758,71741.86783568094,71741.86783568094,0.9999999997803821,0.9999999997803821,2.1961787943780564e-08,2.1961787943780564e-08,-0.9811692174287028,-0.9811692174287028,753548400.0
5759,70987.14983709302,70987.14983709302,0.9999999997780472,0.9999999997780472,2.219527894808948e-08,2.219527894808948e-08,-2.0547762871834885,-2.0547762871834885,753634800.0
5760,70725.53524794332,70725.53524794332,0.999999999777226,0.999999999777226,2.2277402145221004e-08,2.2277402145221004e-08,-2.4322781084922664,-2.4322781084922664,753894000.0
5761,69461.70611488074,69461.70611488074,0.9999999997731729,0.9999999997731729,2.268271126482091e-08,2.268271126482091e-08,-4.2959941684660174,-4.2959941684660174,753980400.0
5762,70279.47858259322,70279.47858259322,0.9999999997758123,0.9999999997758123,2.2418766842946525e-08,2.2418766842946525e-08,-3.082405305204344,-3.082405305204344,754066800.0
5763,70877.98484891836,70877.98484891836,0.9999999997777054,0.9999999997777054,2.222946271501769e-08,2.222946271501769e-08,-2.2119592047044256,-2.2119592047044256,754239600.0
5764,71037.02248743085,71037.02248743085,0.9999999997782029,0.9999999997782029,2.2179713621284236e-08,2.2179713621284236e-08,-1.9831271386852465,-1.9831271386852465,754498800.0
5765,70723.65131044351,70723.65131044351,0.9999999997772201,0.9999999997772201,2.2277990563424055e-08,2.2277990563424055e-08,-2.4350067007855563,-2.4350067007855563,754585200.0
5766,70991.85393713064,70991.85393713064,0.999999999778062,0.999999999778062,2.219380235146673e-08,2.219380235146673e-08,-2.048013879240217,-2.048013879240217,754671600.0
5767,71878.32119904332,71878.32119904332,0.9999999997807989,0.9999999997807989,2.1920110171436136e-08,2.1920110171436136e-08,-0.7894671861886218,-0.7894671861886218,754758000.0
5768,72153.10611955599,72153.10611955599,0.9999999997816339,0.9999999997816339,2.1836610297754078e-08,2.1836610297754078e-08,-0.40562472646996994,-0.40562472646996994,754844400.0
5769,72669.74151660608,72669.74151660608,0.9999999997831863,0.9999999997831863,2.1681367812220742e-08,2.1681367812220742e-08,0.3081950658402746,0.3081950658402746,755103600.0
5770,72563.40817839303,72563.40817839303,0.9999999997828684,0.9999999997828684,2.1713164599646007e-08,2.1713164599646007e-08,0.1621081788369288,0.1621081788369288,755190000.0
5771,72399.66069613103,72399.66069613103,0.9999999997823775,0.9999999997823775,2.1762247559564685e-08,2.1762247559564685e-08,-0.06369679404374848,-0.06369679404374848,755276400.0
5772,72262.27110773064,72262.27110773064,0.9999999997819637,0.9999999997819637,2.1803625571692464e-08,2.1803625571692464e-08,-0.25394420677534774,-0.25394420677534774,755362800.0
5773,71659.99696640589,71659.99696640589,0.9999999997801312,0.9999999997801312,2.1986878984137093e-08,2.1986878984137093e-08,-1.0965392488859667,-1.0965392488859667,755449200.0
5774,71589.4182347059,71589.4182347059,0.9999999997799143,0.9999999997799143,2.2008572742038268e-08,2.2008572742038268e-08,-1.1962085253711123,-1.1962085253711123,755708400.0
5775,71493.42932160609,71493.42932160609,0.9999999997796187,0.9999999997796187,2.203812687895379e-08,2.203812687895379e-08,-1.3320771521574342,-1.3320771521574342,755794800.0
5776,70717.06327290609,70717.06327290609,0.9999999997771993,0.9999999997771993,2.2280066680480104e-08,2.2280066680480104e-08,-2.444549598044836,-2.444549598044836,755881200.0
5777,70858.22073630609,70858.22073630609,0.9999999997776432,0.9999999997776432,2.223567996395559e-08,2.223567996395559e-08,-2.240468651470826,-2.240468651470826,755967600.0
5778,71099.1349878055,71099.1349878055,0.9999999997783966,0.9999999997783966,2.2160340229504527e-08,2.2160340229504527e-08,-1.8940342541698887,-1.8940342541698887,756054000.0
5779,71447.318802556,71447.318802556,0.9999999997794765,0.9999999997794765,2.2052348835899238e-08,2.2052348835899238e-08,-1.397474633157706,-1.397474633157706,756313200.0
5780,71533.89951558055,71533.89951558055,0.9999999997797436,0.9999999997797436,2.2025636869926757e-08,2.2025636869926757e-08,-1.2747486848719365,-1.2747486848719365,756399600.0
5781,71108.54318788074,71108.54318788074,0.9999999997784261,0.9999999997784261,2.2157387036259024e-08,2.2157387036259024e-08,-1.8805528999224232,-1.8805528999224232,756486000.0
5782,71149.94960689322,71149.94960689322,0.999999999778555,0.999999999778555,2.2144497346943126e-08,2.2144497346943126e-08,-1.82126250146249,-1.82126250146249,756572400.0
5783,71397.44615221817,71397.44615221817,0.9999999997793227,0.9999999997793227,2.2067725424790297e-08,2.2067725424790297e-08,-1.4683029480351855,-1.4683029480351855,756918000.0
5784,71619.53251614331,71619.53251614331,0.999999999780007,0.999999999780007,2.1999302379782648e-08,2.1999302379782648e-08,-1.1536579669288796,-1.1536579669288796,757004400.0
5785,71948.89993074331,71948.89993074331,0.9999999997810141,0.9999999997810141,2.18985940492189e-08,2.18985940492189e-08,-0.6905971163256028,-0.6905971163256028,757090800.0
5786,72317.789826856,72317.789826856,0.9999999997821309,0.9999999997821309,2.178690561294161e-08,2.178690561294161e-08,-0.17697876600413848,-0.17697876600413848,757177200.0
5787,72562.46620964313,72562.46620964313,0.9999999997828656,0.9999999997828656,2.1713442155402163e-08,2.1713442155402163e-08,0.16081213448970444,0.16081213448970444,757263600.0
5788,73100.74391309342,73100.74391309342,0.9999999997844644,0.9999999997844644,2.1553558937625894e-08,2.1553558937625894e-08,0.895978507385718,0.895978507385718,757522800.0
5789,72532.3519282057,72532.3519282057,0.9999999997827757,0.9999999997827757,2.1722434961901627e-08,2.1722434961901627e-08,0.11936048812861456,0.11936048812861456,757609200.0
5790,72863.6032803055,72863.6032803055,0.9999999997837632,0.9999999997837632,2.162368062386122e-08,2.162368062386122e-08,0.5734362598087582,0.5734362598087582,757695600.0
5791,73218.37513259341,73218.37513259341,0.9999999997848109,0.9999999997848109,2.1518908877027343e-08,2.1518908877027343e-08,1.055197103597654,1.055197103597654,757782000.0
5792,73440.46149651856,73440.46149651856,0.9999999997854616,0.9999999997854616,2.1453838705554062e-08,2.1453838705554062e-08,1.354409432289161,1.354409432289161,757868400.0
5793,73678.54984176827,73678.54984176827,0.999999999786155,0.999999999786155,2.138450527766622e-08,2.138450527766622e-08,1.6731774519486904,1.6731774519486904,758127600.0
5794,74031.44350026827,74031.44350026827,0.9999999997871741,0.9999999997871741,2.1282586804005632e-08,2.1282586804005632e-08,2.1418825115432174,2.1418825115432174,758214000.0
5795,73921.3422870556,73921.3422870556,0.9999999997868573,0.9999999997868573,2.1314272569128434e-08,2.1314272569128434e-08,1.9961289696723485,1.9961289696723485,758300400.0
5796,74048.38170663084,74048.38170663084,0.999999999787223,0.999999999787223,2.127770182269728e-08,2.127770182269728e-08,2.164267078904046,2.164267078904046,758386800.0
5797,74136.84061344332,74136.84061344332,0.9999999997874769,0.9999999997874769,2.1252311022124104e-08,2.1252311022124104e-08,2.2810031295610003,2.2810031295610003,758473200.0
5798,74560.31300364331,74560.31300364331,0.9999999997886839,0.9999999997886839,2.1131607574886857e-08,2.1131607574886857e-08,2.836007467735507,2.836007467735507,758732400.0
5799,74548.07889731837,74548.07889731837,0.9999999997886492,0.9999999997886492,2.1135082572953934e-08,2.1135082572953934e-08,2.820061857423619,2.820061857423619,758818800.0
5800,74627.1296040556,74627.1296040556,0.9999999997888729,0.9999999997888729,2.1112711579007737e-08,2.1112711579007737e-08,2.923002206752473,2.923002206752473,758905200.0
5801,74275.1779143055,74275.1779143055,0.9999999997878725,0.9999999997878725,2.121275377575671e-08,2.121275377575671e-08,2.4630044744196167,2.4630044744196167,758991600.0
5802,74275.1779143055,74275.1779143055,0.0,0.0,100.0,100.0,0.0,0.0,759078000.0
5803,74275.1779143055,74275.1779143055,0.0,0.0,100.0,100.0,0.0,0.0,759337200.0
5804,74275.1779143055,74275.1779143055,0.0,0.0,100.0,100.0,0.0,0.0,759423600.0
5805,74275.1779143055,74275.1779143055,0.0,0.0,100.0,100.0,0.0,0.0,759510000.0
5806,74275.1779143055,74275.1779143055,0.0,0.0,100.0,100.0,0.0,0.0,759596400.0
5807,74275.1779143055,74275.1779143055,0.0,0.0,100.0,100.0,0.0,0.0,759682800.0
5808,74275.1779143055,74275.1779143055,0.0,0.0,100.0,100.0,0.0,0.0,759942000.0
5809,74275.1779143055,74275.1779143055,0.0,0.0,100.0,100.0,0.0,0.0,760028400.0
5810,74275.1779143055,74275.1779143055,0.0,0.0,100.0,100.0,0.0,0.0,760114800.0
